Suburb,Type,Bedroom2,Bathroom,Landsize,Price
Coburg,t,3.0,1.0,120.0,824000.0
Coburg,t,3.0,1.0,771.0,880000.0
Coburg,t,3.0,2.0,0.0,590000.0
Coburg,t,3.0,2.0,213.0,810000.0
Coburg,t,3.0,2.0,255.0,740000.0
Coburg,t,3.0,2.0,263.0,865000.0
Coburg,t,3.0,2.0,531.0,720000.0
Coburg,t,4.0,2.0,3747.0,680000.0
Coburg,u,1.0,1.0,0.0,241000.0
Coburg,u,1.0,1.0,103.0,430000.0
Coburg,u,2.0,1.0,0.0,466000.0
Coburg,u,2.0,1.0,79.0,590000.0
Coburg,u,2.0,1.0,129.0,653000.0
Coburg,u,2.0,1.0,136.0,650000.0
Coburg,u,2.0,1.0,388.0,495000.0
Coburg,u,2.0,2.0,0.0,470000.0
Coburg,u,4.0,2.0,983.0,2250000.0
Coburg North,h,1.0,1.0,741.0,867000.0
Coburg North,h,2.0,1.0,303.0,700000.0
Coburg North,h,2.0,1.0,332.0,530000.0
Coburg North,h,2.0,1.0,526.0,745000.0
Coburg North,h,2.0,1.0,563.0,765000.0
Coburg North,h,2.0,1.0,586.0,860000.0
Coburg North,h,2.0,1.0,629.0,820000.0
Coburg North,h,2.0,1.0,833.0,935000.0
Coburg North,h,3.0,1.0,104.0,625000.0
Coburg North,h,3.0,1.0,307.0,780000.0
Coburg North,h,3.0,1.0,367.0,772000.0
Coburg North,h,3.0,1.0,404.0,655000.0
Coburg North,h,3.0,1.0,407.0,650000.0
Coburg North,h,3.0,1.0,427.0,735000.0
Coburg North,h,3.0,1.0,473.0,745000.0
Coburg North,h,3.0,1.0,479.0,690000.0
Coburg North,h,3.0,1.0,498.0,637000.0
Coburg North,h,3.0,1.0,499.0,720000.0
Coburg North,h,3.0,1.0,520.0,770000.0
Coburg North,h,3.0,1.0,533.0,841000.0
Coburg North,h,3.0,1.0,560.0,887000.0
Coburg North,h,3.0,1.0,565.0,864000.0
Coburg North,h,3.0,1.0,575.0,970000.0
Coburg North,h,3.0,1.0,576.0,782000.0
Coburg North,h,3.0,1.0,592.0,875000.0
Coburg North,h,3.0,1.0,626.0,700000.0
Coburg North,h,3.0,1.0,677.0,780000.0
Coburg North,h,3.0,2.0,173.0,715000.0
Coburg North,h,3.0,2.0,296.0,805000.0
Coburg North,h,3.0,2.0,310.0,750000.0
Coburg North,h,3.0,2.0,376.0,815000.0
Coburg North,h,3.0,2.0,472.0,860000.0
Coburg North,h,3.0,2.0,556.0,707000.0
Coburg North,h,3.0,2.0,677.0,865000.0
Coburg North,h,4.0,1.0,498.0,820000.0
Coburg North,h,4.0,1.0,545.0,770000.0
Coburg North,h,4.0,1.0,565.0,926000.0
Coburg North,h,4.0,1.0,590.0,1009000.0
Coburg North,h,4.0,1.0,973.0,2000000.0
Coburg North,h,4.0,2.0,298.0,950000.0
Coburg North,h,4.0,2.0,300.0,850000.0
Coburg North,h,4.0,2.0,302.0,735000.0
Coburg North,h,4.0,2.0,320.0,792000.0
Coburg North,h,4.0,2.0,456.0,1240000.0
Coburg North,h,4.0,2.0,500.0,1011000.0
Coburg North,h,4.0,2.0,661.0,895000.0
Coburg North,h,4.0,3.0,501.0,1050000.0
Coburg North,h,5.0,3.0,425.0,1172000.0
Coburg North,t,2.0,1.0,0.0,591000.0
Coburg North,t,2.0,1.0,145.0,600000.0
Coburg North,t,2.0,2.0,143.0,525000.0
Coburg North,t,2.0,2.0,186.0,570000.0
Coburg North,t,3.0,1.0,178.0,631000.0
Coburg North,t,3.0,2.0,275.0,830000.0
Coburg North,u,2.0,1.0,0.0,330000.0
Coburg North,u,2.0,1.0,168.0,532500.0
Collingwood,h,2.0,1.0,0.0,1080000.0
Collingwood,h,2.0,1.0,112.0,888000.0
Collingwood,h,2.0,1.0,116.0,1260000.0
Collingwood,h,2.0,1.0,117.0,1015000.0
Collingwood,h,2.0,1.0,118.0,670000.0
Collingwood,h,2.0,1.0,130.0,855000.0
Collingwood,h,2.0,1.0,139.0,900000.0
Collingwood,h,2.0,1.0,144.0,1135000.0
Collingwood,h,2.0,1.0,151.0,1095000.0
Collingwood,h,2.0,1.0,159.0,1000000.0
Collingwood,h,2.0,1.0,178.0,890000.0
Collingwood,h,2.0,1.0,188.0,981000.0
Collingwood,h,2.0,1.0,231.0,1430000.0
Collingwood,h,2.0,2.0,0.0,1275000.0
Collingwood,h,3.0,1.0,112.0,1300000.0
Collingwood,h,3.0,1.0,167.0,1260000.0
Collingwood,h,3.0,1.0,168.0,1309000.0
Collingwood,h,3.0,1.0,183.0,1075000.0
Collingwood,h,3.0,1.0,209.0,1300000.0
Collingwood,h,3.0,1.0,282.0,1265000.0
Collingwood,h,3.0,2.0,108.0,1025000.0
Collingwood,h,3.0,2.0,150.0,1470000.0
Collingwood,h,3.0,2.0,186.0,1297000.0
Collingwood,t,2.0,1.0,109.0,931000.0
Collingwood,t,2.0,1.0,115.0,750000.0
Collingwood,t,2.0,1.0,15900.0,945000.0
Collingwood,t,3.0,1.0,125.0,1308000.0
Collingwood,t,3.0,1.0,171.0,910000.0
Collingwood,t,3.0,2.0,0.0,1125000.0
Collingwood,t,3.0,2.0,81.0,887500.0
Collingwood,t,3.0,2.0,82.0,897500.0
Collingwood,u,1.0,1.0,0.0,372000.0
Collingwood,u,1.0,1.0,406.0,457000.0
Collingwood,u,1.0,1.0,816.0,452000.0
Collingwood,u,1.0,1.0,2773.0,440000.0
Collingwood,u,1.0,1.0,3701.0,415000.0
Collingwood,u,2.0,1.0,0.0,677500.0
Collingwood,u,2.0,1.0,816.0,515000.0
Collingwood,u,2.0,1.0,2886.0,855000.0
Collingwood,u,2.0,2.0,0.0,865000.0
Collingwood,u,2.0,2.0,909.0,1250000.0
Collingwood,u,2.0,2.0,1060.0,713500.0
Collingwood,u,2.0,2.0,3701.0,561000.0
Collingwood,u,3.0,2.0,0.0,1270500.0
Collingwood,u,3.0,2.0,15900.0,950000.0
Collingwood,u,4.0,1.0,0.0,1645000.0
Coolaroo,h,3.0,1.0,536.0,460000.0
Coolaroo,h,3.0,1.0,551.0,457000.0
Coolaroo,h,3.0,1.0,562.0,455000.0
Coolaroo,h,4.0,1.0,616.0,515000.0
Craigieburn,h,3.0,1.0,301.0,390000.0
Craigieburn,h,3.0,1.0,320.0,365000.0
Craigieburn,h,3.0,1.0,338.0,465000.0
Craigieburn,h,3.0,1.0,651.0,515500.0
Craigieburn,h,3.0,1.0,947.0,582500.0
Craigieburn,h,3.0,2.0,197.0,412500.0
Craigieburn,h,3.0,2.0,255.0,492000.0
Craigieburn,h,3.0,2.0,263.0,425000.0
Craigieburn,h,3.0,2.0,280.0,430000.0
Craigieburn,h,3.0,2.0,321.0,485000.0
Craigieburn,h,3.0,2.0,350.0,510000.0
Craigieburn,h,3.0,2.0,448.0,526000.0
Craigieburn,h,3.0,2.0,490.0,515000.0
Craigieburn,h,3.0,2.0,598.0,499000.0
Craigieburn,h,3.0,2.0,618.0,660000.0
Craigieburn,h,3.0,2.0,654.0,607500.0
Craigieburn,h,3.0,2.0,1005.0,716000.0
Craigieburn,h,4.0,1.0,641.0,595000.0
Craigieburn,h,4.0,2.0,294.0,475000.0
Craigieburn,h,4.0,2.0,312.0,480000.0
Craigieburn,h,4.0,2.0,336.0,510000.0
Craigieburn,h,4.0,2.0,400.0,548000.0
Craigieburn,h,4.0,2.0,406.0,505000.0
Craigieburn,h,4.0,2.0,420.0,595000.0
Craigieburn,h,4.0,2.0,448.0,632000.0
Craigieburn,h,4.0,2.0,479.0,492000.0
Craigieburn,h,4.0,2.0,480.0,653500.0
Craigieburn,h,4.0,2.0,482.0,565000.0
Craigieburn,h,4.0,2.0,484.0,523000.0
Craigieburn,h,4.0,2.0,511.0,800000.0
Craigieburn,h,4.0,2.0,512.0,590000.0
Craigieburn,h,4.0,2.0,560.0,600000.0
Craigieburn,h,4.0,2.0,630.0,600000.0
Craigieburn,h,4.0,2.0,756.0,640000.0
Craigieburn,h,4.0,2.0,771.0,735000.0
Craigieburn,h,4.0,2.0,854.0,725000.0
Craigieburn,h,5.0,3.0,646.0,680000.0
Craigieburn,h,6.0,2.0,655.0,506000.0
Craigieburn,h,6.0,3.0,752.0,1000000.0
Craigieburn,t,2.0,1.0,38.0,310000.0
Craigieburn,t,2.0,1.0,197.0,340000.0
Craigieburn,t,3.0,2.0,219.0,420000.0
Cranbourne,h,3.0,2.0,581.0,555000.0
Cranbourne,h,5.0,2.0,581.0,572000.0
Cranbourne,h,5.0,3.0,528.0,720008.0
Cranbourne North,h,4.0,2.0,579.0,500000.0
Cranbourne North,h,4.0,2.0,612.0,670000.0
Cremorne,h,2.0,1.0,115.0,725000.0
Cremorne,h,2.0,1.0,117.0,855000.0
Cremorne,h,2.0,1.0,125.0,930000.0
Cremorne,h,2.0,1.0,128.0,831000.0
Cremorne,h,2.0,1.0,131.0,1015000.0
Cremorne,h,2.0,1.0,138.0,895000.0
Cremorne,h,2.0,1.0,144.0,1110000.0
Cremorne,h,2.0,1.0,146.0,1000000.0
Cremorne,h,2.0,1.0,155.0,1253000.0
Cremorne,h,2.0,1.0,160.0,1200000.0
Cremorne,h,2.0,1.0,176.0,1000000.0
Cremorne,h,2.0,2.0,138.0,1300000.0
Cremorne,h,3.0,1.0,117.0,1350000.0
Cremorne,h,3.0,1.0,326.0,1300000.0
Cremorne,h,3.0,2.0,263.0,1900000.0
Cremorne,h,3.0,2.0,324.0,1377500.0
Cremorne,t,2.0,1.0,151.0,1010000.0
Cremorne,u,1.0,1.0,0.0,415000.0
Cremorne,u,2.0,1.0,0.0,565000.0
Cremorne,u,2.0,2.0,0.0,570000.0
Croydon,h,2.0,1.0,312.0,570000.0
Croydon,h,2.0,1.0,1474.0,1080000.0
Croydon,h,2.0,1.0,1800.0,1150000.0
Croydon,h,3.0,1.0,396.0,662000.0
Croydon,h,3.0,1.0,420.0,567000.0
Croydon,h,3.0,1.0,455.0,637000.0
Croydon,h,3.0,1.0,802.0,725000.0
Croydon,h,3.0,1.0,850.0,840500.0
Croydon,h,3.0,1.0,857.0,858000.0
Croydon,h,3.0,1.0,864.0,702500.0
Croydon,h,3.0,1.0,973.0,985500.0
Croydon,h,3.0,1.0,981.0,928000.0
Croydon,h,3.0,1.0,1018.0,1005000.0
Croydon,h,3.0,1.0,1082.0,1005000.0
Croydon,h,3.0,2.0,269.0,730000.0
Croydon,h,3.0,2.0,297.0,745000.0
Croydon,h,3.0,2.0,815.0,720000.0
Croydon,h,3.0,2.0,864.0,862000.0
Croydon,h,3.0,2.0,979.0,877500.0
Croydon,h,4.0,2.0,244.0,875000.0
Croydon,h,4.0,2.0,655.0,730000.0
Croydon,h,4.0,2.0,815.0,760000.0
Croydon,h,4.0,2.0,864.0,1120000.0
Croydon,h,4.0,2.0,879.0,720000.0
Croydon,h,4.0,2.0,880.0,932000.0
Croydon,h,4.0,2.0,974.0,865000.0
Croydon,h,4.0,2.0,1880.0,1152000.0
Croydon,h,4.0,3.0,907.0,860000.0
Croydon,h,5.0,2.0,864.0,1188000.0
Croydon,h,5.0,2.0,1005.0,905000.0
Croydon,h,5.0,3.0,857.0,1180000.0
Croydon,t,2.0,1.0,2040.0,480000.0
Croydon,u,3.0,1.0,397.0,625500.0
Croydon Hills,h,3.0,2.0,659.0,790000.0
Croydon Hills,h,3.0,2.0,899.0,931000.0
Croydon Hills,h,4.0,2.0,560.0,1020000.0
Croydon Hills,h,4.0,2.0,731.0,905000.0
Croydon North,h,3.0,2.0,507.0,766000.0
Croydon North,h,3.0,2.0,1007.0,857000.0
Croydon North,h,4.0,1.0,1717.0,835000.0
Croydon North,h,4.0,2.0,660.0,859000.0
Croydon North,h,4.0,2.0,841.0,820000.0
Croydon North,h,6.0,4.0,4413.0,1350000.0
Croydon North,u,2.0,1.0,297.0,505000.0
Croydon South,h,3.0,1.0,865.0,800000.0
Dallas,h,3.0,1.0,560.0,475000.0
Dallas,h,3.0,1.0,583.0,459000.0
Dallas,h,3.0,1.0,584.0,408500.0
Dallas,h,3.0,1.0,595.0,310000.0
Dallas,h,3.0,1.0,627.0,477000.0
Dallas,h,3.0,1.0,650.0,420500.0
Dandenong,h,2.0,1.0,414.0,488000.0
Dandenong,h,3.0,1.0,372.0,500000.0
Dandenong,h,3.0,1.0,540.0,665000.0
Dandenong,h,3.0,1.0,597.0,620000.0
Dandenong,h,3.0,1.0,624.0,678000.0
Dandenong,h,3.0,1.0,713.0,669000.0
Dandenong,h,3.0,1.0,810.0,560000.0
Dandenong,h,3.0,2.0,673.0,510000.0
Dandenong,h,3.0,2.0,734.0,880000.0
Dandenong,h,4.0,1.0,757.0,583000.0
Dandenong,h,4.0,1.0,951.0,1071500.0
Dandenong,u,2.0,1.0,135.0,370000.0
Dandenong,u,2.0,1.0,156.0,348000.0
Dandenong North,h,3.0,1.0,375.0,465000.0
Dandenong North,h,3.0,1.0,530.0,595000.0
Dandenong North,h,3.0,1.0,540.0,618500.0
Dandenong North,h,3.0,1.0,544.0,632000.0
Dandenong North,h,3.0,1.0,556.0,682000.0
Dandenong North,h,3.0,1.0,610.0,627000.0
Dandenong North,h,3.0,1.0,630.0,560000.0
Dandenong North,h,3.0,1.0,751.0,760000.0
Dandenong North,h,3.0,1.0,763.0,727000.0
Dandenong North,h,4.0,2.0,680.0,614000.0
Dandenong North,h,4.0,2.0,811.0,750000.0
Dandenong North,h,4.0,2.0,830.0,930000.0
Dandenong North,h,5.0,2.0,608.0,600000.0
Dandenong North,h,5.0,2.0,779.0,895000.0
Dandenong North,u,2.0,1.0,141.0,305000.0
Dandenong North,u,4.0,3.0,279.0,617000.0
Deepdene,h,2.0,1.0,1533.0,710000.0
Deepdene,t,4.0,2.0,254.0,1680000.0
Deer Park,h,3.0,1.0,531.0,570000.0
Deer Park,h,3.0,1.0,534.0,629500.0
Deer Park,h,3.0,1.0,539.0,557000.0
Deer Park,h,3.0,1.0,562.0,632000.0
Deer Park,h,3.0,1.0,586.0,645000.0
Deer Park,h,3.0,1.0,675.0,535000.0
Deer Park,h,3.0,1.0,693.0,690500.0
Deer Park,h,3.0,1.0,697.0,650000.0
Deer Park,h,3.0,1.0,712.0,635000.0
Deer Park,h,3.0,2.0,544.0,589000.0
Deer Park,h,3.0,3.0,585.0,572000.0
Deer Park,h,4.0,2.0,704.0,447000.0
Deer Park,h,4.0,2.0,709.0,650000.0
Delahey,h,3.0,2.0,358.0,475000.0
Delahey,h,3.0,2.0,469.0,563000.0
Delahey,h,3.0,2.0,528.0,607500.0
Delahey,h,3.0,2.0,543.0,560000.0
Delahey,h,3.0,2.0,668.0,550000.0
Delahey,h,4.0,2.0,344.0,505000.0
Derrimut,h,3.0,2.0,504.0,630000.0
Derrimut,h,4.0,2.0,516.0,695000.0
Derrimut,h,4.0,2.0,528.0,610000.0
Derrimut,h,4.0,2.0,655.0,750000.0
Derrimut,h,4.0,2.0,663.0,860000.0
Diamond Creek,h,2.0,1.0,610.0,621000.0
Diamond Creek,h,3.0,2.0,790.0,815000.0
Diamond Creek,h,4.0,2.0,767.0,745000.0
Diamond Creek,h,4.0,2.0,879.0,950000.0
Diamond Creek,h,4.0,3.0,705.0,898000.0
Diamond Creek,h,4.0,3.0,1001.0,990000.0
Diggers Rest,h,3.0,1.0,608.0,435000.0
Diggers Rest,h,6.0,3.0,850.0,615000.0
Dingley Village,h,3.0,1.0,545.0,736000.0
Dingley Village,h,3.0,1.0,564.0,892000.0
Dingley Village,h,3.0,2.0,526.0,801000.0
Dingley Village,h,3.0,2.0,533.0,816000.0
Dingley Village,h,3.0,2.0,534.0,871000.0
Dingley Village,h,3.0,2.0,539.0,806000.0
Dingley Village,h,3.0,2.0,542.0,840000.0
Dingley Village,h,3.0,2.0,702.0,980000.0
Dingley Village,h,3.0,2.0,801.0,800000.0
Dingley Village,h,4.0,2.0,364.0,970000.0
Dingley Village,h,4.0,2.0,566.0,1281000.0
Dingley Village,h,4.0,2.0,615.0,955000.0
Dingley Village,h,4.0,2.0,624.0,1255000.0
Dingley Village,h,4.0,2.0,649.0,915000.0
Dingley Village,h,4.0,2.0,676.0,854000.0
Dingley Village,h,4.0,2.0,681.0,952000.0
Dingley Village,h,4.0,2.0,840.0,1100000.0
Dingley Village,h,5.0,3.0,619.0,955000.0
Dingley Village,t,3.0,2.0,251.0,802000.0
Dingley Village,u,2.0,1.0,197.0,612000.0
Dingley Village,u,2.0,1.0,2256.0,595000.0
Docklands,t,4.0,2.0,0.0,1370000.0
Docklands,u,1.0,1.0,0.0,360000.0
Docklands,u,2.0,2.0,0.0,800000.0
Doncaster,h,2.0,1.0,746.0,990000.0
Doncaster,h,2.0,2.0,366.0,900000.0
Doncaster,h,3.0,1.0,192.0,826000.0
Doncaster,h,3.0,1.0,633.0,1060000.0
Doncaster,h,3.0,1.0,638.0,1450000.0
Doncaster,h,3.0,1.0,645.0,1285000.0
Doncaster,h,3.0,1.0,647.0,1360000.0
Doncaster,h,3.0,1.0,651.0,1300000.0
Doncaster,h,3.0,1.0,657.0,1240000.0
Doncaster,h,3.0,1.0,658.0,1190000.0
Doncaster,h,3.0,1.0,679.0,1140000.0
Doncaster,h,3.0,1.0,720.0,1275000.0
Doncaster,h,3.0,1.0,721.0,1420000.0
Doncaster,h,3.0,1.0,723.0,1410000.0
Doncaster,h,3.0,1.0,725.0,1020000.0
Doncaster,h,3.0,1.0,727.0,1403000.0
Doncaster,h,3.0,1.0,764.0,1391000.0
Doncaster,h,3.0,1.0,798.0,1362000.0
Doncaster,h,3.0,1.0,811.0,1430000.0
Doncaster,h,3.0,1.0,814.0,1355000.0
Doncaster,h,3.0,1.0,827.0,1030000.0
Doncaster,h,3.0,1.0,1073.0,1850000.0
Doncaster,h,3.0,1.0,1157.0,1310000.0
Doncaster,h,3.0,2.0,0.0,918000.0
Doncaster,h,3.0,2.0,648.0,1152500.0
Doncaster,h,3.0,2.0,649.0,1202000.0
Doncaster,h,3.0,2.0,728.0,1250000.0
Doncaster,h,3.0,2.0,731.0,1485000.0
Doncaster,h,3.0,2.0,771.0,1100000.0
Doncaster,h,3.0,2.0,819.0,1125000.0
Doncaster,h,3.0,2.0,820.0,1700000.0
Doncaster,h,3.0,2.0,900.0,1250000.0
Doncaster,h,3.0,2.0,925.0,1868000.0
Doncaster,h,3.0,2.0,980.0,1542000.0
Doncaster,h,3.0,3.0,621.0,1400000.0
Doncaster,h,3.0,3.0,823.0,1345000.0
Doncaster,h,4.0,1.0,657.0,1200000.0
Doncaster,h,4.0,1.0,658.0,1396000.0
Doncaster,h,4.0,2.0,280.0,1120000.0
Doncaster,h,4.0,2.0,317.0,1050000.0
Doncaster,h,4.0,2.0,336.0,1152000.0
Doncaster,h,4.0,2.0,650.0,1200000.0
Doncaster,h,4.0,2.0,652.0,1375000.0
Doncaster,h,4.0,2.0,655.0,1430000.0
Doncaster,h,4.0,2.0,656.0,1480000.0
Doncaster,h,4.0,2.0,659.0,1510000.0
Doncaster,h,4.0,2.0,664.0,1400000.0
Doncaster,h,4.0,2.0,668.0,1616000.0
Doncaster,h,4.0,2.0,670.0,1255000.0
Doncaster,h,4.0,2.0,716.0,1316000.0
Doncaster,h,4.0,2.0,725.0,1408000.0
Doncaster,h,4.0,2.0,733.0,1250000.0
Doncaster,h,4.0,2.0,736.0,1430000.0
Doncaster,h,4.0,2.0,753.0,1474000.0
Doncaster,h,4.0,2.0,767.0,1250000.0
Doncaster,h,4.0,2.0,769.0,1810000.0
Doncaster,h,4.0,2.0,780.0,1250000.0
Doncaster,h,4.0,2.0,806.0,1468000.0
Doncaster,h,4.0,2.0,814.0,1880000.0
Doncaster,h,4.0,2.0,840.0,1460000.0
Doncaster,h,4.0,2.0,872.0,1300000.0
Doncaster,h,4.0,2.0,1033.0,1955000.0
Doncaster,h,4.0,3.0,385.0,900000.0
Doncaster,h,4.0,3.0,507.0,2000000.0
Doncaster,h,4.0,3.0,586.0,1782000.0
Doncaster,h,4.0,3.0,647.0,1545000.0
Doncaster,h,4.0,3.0,650.0,1401000.0
Doncaster,h,4.0,3.0,654.0,1461650.0
Doncaster,h,4.0,3.0,655.0,920000.0
Doncaster,h,4.0,3.0,657.0,1520000.0
Doncaster,h,4.0,3.0,661.0,1100000.0
Doncaster,h,4.0,3.0,674.0,1663000.0
Doncaster,h,4.0,3.0,730.0,1260000.0
Doncaster,h,4.0,3.0,740.0,1225000.0
Doncaster,h,4.0,4.0,1072.0,2600000.0
Doncaster,h,4.0,4.0,1157.0,1924500.0
Doncaster,h,5.0,1.0,729.0,1322000.0
Doncaster,h,5.0,2.0,660.0,1461800.0
Doncaster,h,5.0,2.0,726.0,1540500.0
Doncaster,h,5.0,2.0,757.0,1600000.0
Doncaster,h,5.0,2.0,768.0,1370000.0
Doncaster,h,5.0,3.0,630.0,1820000.0
Doncaster,h,5.0,3.0,656.0,1400000.0
Doncaster,h,5.0,3.0,681.0,1535000.0
Doncaster,h,5.0,3.0,851.0,1530000.0
Doncaster,h,5.0,4.0,500.0,1650000.0
Doncaster,h,5.0,5.0,669.0,2168000.0
Doncaster,t,3.0,2.0,0.0,840000.0
Doncaster,t,3.0,2.0,118.0,746000.0
Doncaster,t,3.0,2.0,170.0,751000.0
Doncaster,t,3.0,2.0,192.0,888000.0
Doncaster,t,3.0,2.0,233.0,1102200.0
Doncaster,t,4.0,2.0,182.0,985000.0
Doncaster,t,4.0,2.0,234.0,973500.0
Doncaster,t,4.0,2.0,242.0,855000.0
Doncaster,t,4.0,3.0,242.0,1090000.0
Doncaster,t,4.0,3.0,403.0,1202000.0
Doncaster,t,4.0,3.0,711.0,1350000.0
Doncaster,u,2.0,1.0,0.0,400000.0
Doncaster,u,2.0,1.0,65.0,492500.0
Doncaster,u,2.0,1.0,67.0,452000.0
Doncaster,u,2.0,1.0,145.0,522500.0
Doncaster,u,2.0,1.0,261.0,782000.0
Doncaster,u,3.0,1.0,109.0,751800.0
Doncaster,u,3.0,1.0,220.0,780000.0
Doncaster,u,3.0,1.0,241.0,753000.0
Doncaster,u,3.0,1.0,302.0,735000.0
Doncaster,u,3.0,2.0,0.0,677500.0
Doncaster,u,3.0,2.0,203.0,772000.0
Doncaster,u,3.0,2.0,267.0,800000.0
Doncaster,u,3.0,2.0,299.0,910000.0
Doncaster,u,4.0,2.0,493.0,885000.0
Doncaster East,h,3.0,1.0,635.0,1209000.0
Doncaster East,h,3.0,1.0,656.0,1408000.0
Doncaster East,h,3.0,1.0,660.0,1460000.0
Doncaster East,h,3.0,1.0,696.0,1369000.0
Doncaster East,h,3.0,1.0,713.0,1482000.0
Doncaster East,h,3.0,1.0,725.0,1427500.0
Doncaster East,h,3.0,2.0,348.0,1255000.0
Doncaster East,h,3.0,2.0,402.0,1360000.0
Doncaster East,h,3.0,2.0,643.0,1423000.0
Doncaster East,h,3.0,2.0,646.0,1381000.0
Doncaster East,h,3.0,2.0,654.0,1385000.0
Doncaster East,h,3.0,2.0,695.0,1451000.0
Doncaster East,h,3.0,2.0,798.0,1530000.0
Doncaster East,h,3.0,2.0,848.0,1620000.0
Doncaster East,h,4.0,2.0,511.0,1225000.0
Doncaster East,h,4.0,2.0,661.0,1504000.0
Doncaster East,h,4.0,2.0,664.0,1310000.0
Doncaster East,h,4.0,2.0,775.0,1470000.0
Doncaster East,h,4.0,2.0,785.0,1662000.0
Doncaster East,h,4.0,2.0,886.0,1241000.0
Doncaster East,h,4.0,3.0,284.0,1125000.0
Doncaster East,h,4.0,3.0,417.0,1385000.0
Doncaster East,h,4.0,3.0,654.0,1320000.0
Doncaster East,h,4.0,3.0,664.0,1390000.0
Doncaster East,h,4.0,3.0,706.0,1310000.0
Doncaster East,h,4.0,3.0,878.0,1600000.0
Doncaster East,h,4.0,4.0,651.0,1760000.0
Doncaster East,h,5.0,2.0,659.0,1890000.0
Doncaster East,h,5.0,2.0,677.0,1510000.0
Doncaster East,h,5.0,2.0,746.0,1730000.0
Doncaster East,h,5.0,3.0,751.0,1330000.0
Doncaster East,h,6.0,3.0,692.0,1655000.0
Doncaster East,h,6.0,3.0,1056.0,1856000.0
Doncaster East,t,3.0,1.0,0.0,816000.0
Doncaster East,t,3.0,2.0,253.0,1120000.0
Doncaster East,t,3.0,2.0,283.0,970000.0
Doncaster East,t,4.0,2.0,723.0,1175000.0
Doncaster East,t,5.0,3.0,365.0,1500000.0
Doncaster East,u,3.0,2.0,195.0,871000.0
Doncaster East,u,3.0,2.0,236.0,850000.0
Donvale,h,3.0,1.0,649.0,902000.0
Donvale,h,3.0,1.0,720.0,904000.0
Donvale,h,3.0,1.0,726.0,900000.0
Donvale,h,3.0,2.0,243.0,988000.0
Donvale,h,4.0,2.0,375.0,1200000.0
Donvale,h,5.0,3.0,785.0,1328000.0
Donvale,h,5.0,4.0,4077.0,2620000.0
Donvale,h,7.0,2.0,5022.0,2705000.0
Donvale,t,2.0,1.0,196.0,630000.0
Donvale,t,3.0,2.0,239.0,920000.0
Donvale,t,3.0,2.0,247.0,1171000.0
Donvale,u,2.0,1.0,255.0,718500.0
Donvale,u,3.0,2.0,294.0,775000.0
Doreen,h,2.0,1.0,184.0,365500.0
Doreen,h,3.0,2.0,359.0,481000.0
Doreen,h,3.0,2.0,400.0,530500.0
Doreen,h,4.0,2.0,387.0,555000.0
Doreen,h,4.0,2.0,411.0,531000.0
Doreen,h,4.0,2.0,550.0,500000.0
Doveton,h,2.0,1.0,590.0,472500.0
Doveton,h,3.0,1.0,585.0,459500.0
Doveton,h,3.0,1.0,586.0,531000.0
Doveton,h,3.0,1.0,621.0,500000.0
Doveton,h,3.0,1.0,680.0,508000.0
Doveton,h,3.0,1.0,700.0,545000.0
Eaglemont,h,2.0,1.0,1777.0,2850000.0
Eaglemont,h,3.0,1.0,598.0,1440000.0
Eaglemont,h,3.0,1.0,615.0,1300000.0
Eaglemont,h,3.0,1.0,846.0,1816000.0
Eaglemont,h,3.0,1.0,872.0,1601000.0
Eaglemont,h,3.0,1.0,1143.0,2270000.0
Eaglemont,h,3.0,2.0,555.0,1100000.0
Eaglemont,h,3.0,2.0,780.0,1925000.0
Eaglemont,h,3.0,2.0,871.0,2600000.0
Eaglemont,h,3.0,2.0,963.0,1901000.0
Eaglemont,h,4.0,2.0,707.0,1750000.0
Eaglemont,h,4.0,2.0,1484.0,2550000.0
Eaglemont,h,4.0,2.0,1783.0,3300000.0
Eaglemont,h,4.0,3.0,597.0,2012000.0
Eaglemont,h,4.0,3.0,723.0,2050000.0
Eaglemont,h,4.0,3.0,724.0,1650000.0
Eaglemont,h,4.0,3.0,1177.0,2309000.0
Eaglemont,h,5.0,2.0,939.0,1930000.0
Eaglemont,h,5.0,3.0,1001.0,2710000.0
Eaglemont,u,2.0,1.0,79.0,525000.0
Eaglemont,u,2.0,1.0,112.0,675000.0
Eaglemont,u,3.0,2.0,0.0,1190000.0
East Melbourne,h,2.0,1.0,179.0,1475000.0
East Melbourne,h,2.0,2.0,220.0,4525000.0
East Melbourne,h,2.0,2.0,364.0,3520000.0
East Melbourne,h,3.0,1.0,118.0,1875000.0
East Melbourne,h,4.0,2.0,326.0,4275000.0
East Melbourne,t,2.0,2.0,87.0,1350000.0
East Melbourne,u,0.0,0.0,0.0,872000.0
East Melbourne,u,1.0,1.0,0.0,630000.0
East Melbourne,u,2.0,0.0,0.0,740000.0
East Melbourne,u,2.0,1.0,0.0,765000.0
East Melbourne,u,2.0,1.0,944.0,810000.0
East Melbourne,u,2.0,1.0,1489.0,885000.0
East Melbourne,u,2.0,2.0,0.0,1400000.0
East Melbourne,u,2.0,2.0,997.0,1300000.0
Edithvale,h,3.0,1.0,441.0,837000.0
Edithvale,h,3.0,1.0,560.0,950000.0
Edithvale,h,3.0,1.0,694.0,875000.0
